DATE,VIXCLS
5/31/1990,17.37
5/30/1990,17.44
5/29/1990,18.75
5/28/1990,.
5/25/1990,17.32
5/24/1990,17.7
5/23/1990,17.18
5/22/1990,17.84
5/21/1990,16.72
5/18/1990,17.2
5/17/1990,17.27
5/16/1990,17.71
5/15/1990,19.49
5/14/1990,20.14
5/11/1990,19.81
5/10/1990,18.59
5/9/1990,18.64
5/8/1990,18.49
5/7/1990,17.65
5/4/1990,17.28
5/3/1990,17.81
5/2/1990,19.32
5/1/1990,18.43
4/30/1990,19.52
4/27/1990,22.19
4/26/1990,20.25
4/25/1990,20.86
4/24/1990,21.7
4/23/1990,24.16
4/20/1990,23.33
4/19/1990,22.46
4/18/1990,22.67
4/17/1990,20.38
4/16/1990,20.75
4/13/1990,.
4/12/1990,19.8
4/11/1990,17.73
4/10/1990,21.69
4/9/1990,22.3
4/6/1990,21.76
4/5/1990,21.21
4/4/1990,22.03
4/3/1990,20.44
4/2/1990,22.84
3/30/1990,19.73
3/29/1990,18.46
3/28/1990,19.77
3/27/1990,21.01
3/26/1990,19.59
3/23/1990,20.46
3/22/1990,22.74
3/21/1990,20.1
3/20/1990,19.06
3/19/1990,18.29
3/16/1990,17.62
3/15/1990,18.81
3/14/1990,19.65
3/13/1990,21.05
3/12/1990,20.07
3/9/1990,20.3
3/8/1990,19.74
3/7/1990,19.1
3/6/1990,20.55
3/5/1990,22.03
3/2/1990,21.34
3/1/1990,21.9
2/28/1990,21.99
2/27/1990,22.69
2/26/1990,23.56
2/23/1990,23.69
2/22/1990,22.54
2/21/1990,23.89
2/20/1990,22.78
2/19/1990,.
2/16/1990,20.78
2/15/1990,19.71
2/14/1990,22.05
2/13/1990,23.76
2/12/1990,24.38
2/9/1990,23.69
2/8/1990,23.77
2/7/1990,24.29
2/6/1990,24.69
2/5/1990,24.54
2/2/1990,24.32
2/1/1990,24.87
1/31/1990,25.36
1/30/1990,27.25
1/29/1990,26.44
1/26/1990,26.28
1/25/1990,25.63
1/24/1990,25.39
1/23/1990,24.72
1/22/1990,26.7
1/19/1990,22.5
1/18/1990,24.34
1/17/1990,24.16
1/16/1990,24.18
1/15/1990,26.34
1/12/1990,24.64
1/11/1990,20.05
1/10/1990,22.44
1/9/1990,22.2
1/8/1990,20.26
1/5/1990,20.11
1/4/1990,19.22
1/3/1990,18.19
1/2/1990,17.24
